user_id	image	annotation_time	acc_human	flu_human	acc_init	flu_init	acc_pre	flu_pre	acc_par	flu_par	acc_merge	flu_merge
4	COCO_val2014_000000086884.jpg	2019/01/21-13:20:52	0	0	1	0	1	1	0	0	1	0
4	COCO_val2014_000000367843.jpg	2019/01/21-13:43:08	1	0	0	0	0	0	0	0	0	1
4	COCO_val2014_000000281056.jpg	2019/01/26-08:01:08	1	1	0	1	0	1	0	1	0	1
4	COCO_val2014_000000260927.jpg	2019/01/26-08:02:08	1	1	0	1	0	1	0	0	0	0
4	COCO_val2014_000000432534.jpg	2019/01/26-08:02:49	1	0	0	1	0	1	0	0	0	0
4	COCO_val2014_000000187001.jpg	2019/01/26-08:03:20	1	1	0	1	0	1	0	1	0	1
4	COCO_val2014_000000018480.jpg	2019/01/26-08:04:17	1	1	0	1	0	1	0	1	0	1
4	COCO_val2014_000000508672.jpg	2019/01/26-08:13:57	1	1	1	1	0	1	0	1	0	0
4	COCO_val2014_000000272049.jpg	2019/01/26-08:16:45	1	0	1	1	0	1	0	1	0	1
4	COCO_val2014_000000327073.jpg	2019/01/26-08:18:22	1	0	1	1	1	1	1	1	1	1
4	COCO_val2014_000000273493.jpg	2019/01/26-08:21:41	1	1	0	0	0	1	0	0	0	1
4	COCO_val2014_000000307523.jpg	2019/01/26-08:25:01	1	1	0	0	1	0	0	1	1	1
4	COCO_val2014_000000559773.jpg	2019/01/26-08:25:29	1	0	0	1	0	0	0	1	0	1
4	COCO_val2014_000000468997.jpg	2019/01/26-08:26:27	1	0	0	1	0	0	0	1	0	1
4	COCO_val2014_000000332877.jpg	2019/01/26-08:32:05	1	1	1	0	0	0	0	0	0	0
4	COCO_val2014_000000143998.jpg	2019/01/26-08:32:37	1	1	0	1	0	0	0	1	0	0
4	COCO_val2014_000000083065.jpg	2019/01/26-08:33:07	1	1	0	1	0	1	0	0	0	1
4	COCO_val2014_000000069757.jpg	2019/01/26-08:34:53	1	1	0	1	0	1	1	1	0	1
4	COCO_val2014_000000298461.jpg	2019/01/26-08:36:19	1	0	0	1	0	0	1	1	0	1
4	COCO_val2014_000000343914.jpg	2019/01/26-08:36:45	1	0	0	1	0	1	0	0	0	1
4	COCO_val2014_000000042956.jpg	2019/01/26-08:39:51	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000072368.jpg	2019/01/26-08:40:17	1	1	0	0	0	0	0	0	0	0
4	COCO_val2014_000000410924.jpg	2019/01/26-08:40:51	1	1	0	0	0	0	0	0	0	0
4	COCO_val2014_000000207913.jpg	2019/01/26-08:41:33	0	0	1	1	1	1	1	1	1	1
4	COCO_val2014_000000467540.jpg	2019/01/26-08:42:13	1	1	1	0	1	0	0	0	0	0
4	COCO_val2014_000000542388.jpg	2019/01/26-08:43:05	0	0	1	1	1	1	0	0	1	1
4	COCO_val2014_000000571804.jpg	2019/01/26-08:44:02	1	0	0	0	0	1	0	0	0	0
4	COCO_val2014_000000088445.jpg	2019/01/26-08:44:25	1	0	0	0	0	1	0	0	0	0
4	COCO_val2014_000000100187.jpg	2019/01/26-08:52:14	1	1	0	0	0	1	0	1	0	0
4	COCO_val2014_000000044642.jpg	2019/01/26-08:52:49	1	1	1	1	0	1	1	1	1	1
4	COCO_val2014_000000235791.jpg	2019/01/26-08:53:13	1	1	0	1	0	0	0	0	0	0
4	COCO_val2014_000000554595.jpg	2019/01/26-08:53:46	1	1	0	0	0	0	0	1	0	1
4	COCO_val2014_000000002225.jpg	2019/01/26-08:54:34	0	1	0	0	1	1	0	1	0	1
4	COCO_val2014_000000407532.jpg	2019/01/26-08:55:12	1	0	1	1	1	1	0	0	1	1
4	COCO_val2014_000000222648.jpg	2019/01/26-08:55:36	1	0	0	0	0	0	0	0	0	0
4	COCO_val2014_000000219589.jpg	2019/01/26-08:56:11	1	0	0	1	0	1	0	1	0	0
4	COCO_val2014_000000085665.jpg	2019/01/26-08:57:16	1	1	0	1	0	0	1	0	0	1
4	COCO_val2014_000000161962.jpg	2019/01/26-09:00:56	1	0	0	1	0	0	0	1	0	1
4	COCO_val2014_000000393410.jpg	2019/01/26-09:14:01	1	1	0	1	0	1	1	0	0	0
4	COCO_val2014_000000352080.jpg	2019/01/26-09:14:31	1	1	0	1	0	1	0	0	0	1
6	COCO_val2014_000000398005.jpg	2019/01/26-09:20:56	1	1	1	0	0	0	0	0	0	1
6	COCO_val2014_000000109425.jpg	2019/01/26-09:22:12	0	1	1	0	0	0	0	0	1	1
6	COCO_val2014_000000570755.jpg	2019/01/26-09:22:59	1	1	0	1	0	0	0	1	0	0
6	COCO_val2014_000000327073.jpg	2019/01/26-09:23:22	1	1	1	1	1	1	1	1	1	1
6	COCO_val2014_000000402588.jpg	2019/01/26-09:23:57	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000033368.jpg	2019/01/26-09:25:05	1	1	0	1	0	1	1	0	1	1
6	COCO_val2014_000000149444.jpg	2019/01/26-09:25:48	1	0	1	1	1	1	1	1	1	0
6	COCO_val2014_000000091416.jpg	2019/01/26-09:26:07	1	1	1	1	1	1	1	1	1	1
6	COCO_val2014_000000474751.jpg	2019/01/26-09:26:45	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000042956.jpg	2019/01/26-09:27:09	1	1	0	1	0	0	0	1	0	0
6	COCO_val2014_000000127517.jpg	2019/01/26-09:27:37	1	1	0	0	0	1	0	1	0	1
6	COCO_val2014_000000070426.jpg	2019/01/26-09:28:13	0	0	0	1	1	1	1	1	1	1
6	COCO_val2014_000000550051.jpg	2019/01/26-09:28:52	1	0	0	1	0	1	0	0	0	1
6	COCO_val2014_000000296707.jpg	2019/01/26-09:30:04	1	1	1	1	0	1	0	1	1	1
6	COCO_val2014_000000069757.jpg	2019/01/26-09:30:47	1	0	1	1	0	1	0	1	0	1
6	COCO_val2014_000000222648.jpg	2019/01/26-09:31:07	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000353536.jpg	2019/01/26-09:31:36	1	0	1	0	1	1	0	1	1	1
6	COCO_val2014_000000131207.jpg	2019/01/26-09:39:39	1	1	0	0	0	1	0	1	0	0
6	COCO_val2014_000000571804.jpg	2019/01/26-09:40:28	1	0	0	0	0	1	0	0	0	1
6	COCO_val2014_000000140963.jpg	2019/01/26-09:40:58	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000553776.jpg	2019/01/26-09:41:20	1	1	0	1	0	1	0	0	0	0
6	COCO_val2014_000000088445.jpg	2019/01/26-09:43:48	1	0	1	1	0	1	0	1	0	0
6	COCO_val2014_000000352080.jpg	2019/01/26-09:43:48	1	0	1	1	0	1	0	1	0	0
6	COCO_val2014_000000477924.jpg	2019/01/26-09:45:00	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000235791.jpg	2019/01/26-09:45:27	1	1	0	0	1	1	1	0	0	0
6	COCO_val2014_000000462755.jpg	2019/01/26-09:46:08	1	1	0	1	0	1	0	1	1	1
6	COCO_val2014_000000347535.jpg	2019/01/26-09:46:56	1	1	0	1	1	1	0	1	0	1
6	COCO_val2014_000000248051.jpg	2019/01/26-09:47:38	1	1	1	1	0	0	1	1	1	1
6	COCO_val2014_000000049255.jpg	2019/01/26-09:48:17	1	1	0	1	0	1	1	0	1	0
6	COCO_val2014_000000461278.jpg	2019/01/26-09:48:40	1	0	0	1	0	1	0	0	0	0
6	COCO_val2014_000000425100.jpg	2019/01/26-09:49:06	0	1	0	1	1	1	0	1	0	1
6	COCO_val2014_000000527535.jpg	2019/01/26-09:49:45	1	1	1	1	1	1	0	1	1	1
6	COCO_val2014_000000281598.jpg	2019/01/26-09:50:14	1	1	0	0	0	1	0	1	0	1
6	COCO_val2014_000000170015.jpg	2019/01/26-09:50:34	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000202653.jpg	2019/01/26-09:51:17	1	1	0	0	0	0	0	0	1	0
6	COCO_val2014_000000401862.jpg	2019/01/26-09:51:18	1	1	0	0	0	0	0	0	1	0
6	COCO_val2014_000000039009.jpg	2019/01/26-09:52:57	1	0	0	1	0	1	0	1	0	1
6	COCO_val2014_000000016249.jpg	2019/01/26-09:53:32	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000216363.jpg	2019/01/26-09:54:13	1	0	0	1	0	1	0	1	0	0
6	COCO_val2014_000000123321.jpg	2019/01/26-09:54:44	1	1	1	1	1	1	0	1	0	1
6	COCO_val2014_000000187001.jpg	2019/01/26-09:55:24	1	1	1	1	1	0	1	1	1	1
6	COCO_val2014_000000002225.jpg	2019/01/26-09:56:27	1	0	1	1	1	1	0	1	0	1
6	COCO_val2014_000000207913.jpg	2019/01/26-09:57:00	0	0	1	1	1	1	1	1	1	1
6	COCO_val2014_000000161962.jpg	2019/01/26-09:58:01	1	0	0	1	0	1	0	1	0	1
6	COCO_val2014_000000551338.jpg	2019/01/26-09:58:40	0	0	0	1	0	1	0	1	1	1
6	COCO_val2014_000000157807.jpg	2019/01/26-09:59:46	1	1	1	1	1	1	1	1	1	1
6	COCO_val2014_000000157593.jpg	2019/01/26-10:00:02	1	0	0	1	0	1	0	1	0	1
6	COCO_val2014_000000183786.jpg	2019/01/26-10:00:56	1	1	0	1	0	1	0	1	0	1
6	COCO_val2014_000000125072.jpg	2019/01/26-10:01:28	0	0	1	1	0	1	0	0	0	1
6	COCO_val2014_000000224757.jpg	2019/01/26-10:01:57	1	0	0	1	0	1	0	1	0	0
4	COCO_val2014_000000257870.jpg	2019/01/26-20:11:25	1	1	1	0	0	1	0	0	0	1
4	COCO_val2014_000000462755.jpg	2019/01/26-20:12:01	1	0	1	1	0	1	1	1	1	1
4	COCO_val2014_000000551338.jpg	2019/01/26-20:13:16	0	0	0	1	1	1	0	1	1	1
4	COCO_val2014_000000333756.jpg	2019/01/26-20:14:17	1	1	1	1	1	0	1	1	1	0
4	COCO_val2014_000000328452.jpg	2019/01/26-20:14:55	1	0	1	1	1	1	1	1	1	1
4	COCO_val2014_000000157807.jpg	2019/01/26-20:15:34	1	1	0	0	0	1	0	1	0	0
4	COCO_val2014_000000281598.jpg	2019/01/26-20:18:09	1	1	0	1	0	1	0	1	0	1
4	COCO_val2014_000000183786.jpg	2019/01/26-20:19:06	1	1	1	1	1	1	1	0	0	1
4	COCO_val2014_000000556726.jpg	2019/01/26-20:20:22	1	1	1	0	1	1	1	0	1	1
4	COCO_val2014_000000109425.jpg	2019/01/26-20:21:19	1	1	1	0	1	0	1	0	1	1
4	COCO_val2014_000000123321.jpg	2019/01/26-20:26:59	1	1	1	1	1	1	0	1	0	1
4	COCO_val2014_000000224757.jpg	2019/01/26-20:27:44	1	1	0	1	0	1	0	0	1	1
4	COCO_val2014_000000410641.jpg	2019/01/26-20:31:24	1	1	1	0	1	1	1	1	1	1
4	COCO_val2014_000000414071.jpg	2019/01/26-20:39:50	1	0	0	1	1	1	0	1	0	1
4	COCO_val2014_000000139468.jpg	2019/01/26-20:43:32	0	0	0	1	1	0	1	0	0	1
4	COCO_val2014_000000322944.jpg	2019/01/26-20:44:59	1	1	0	1	0	1	0	1	0	1
4	COCO_val2014_000000134503.jpg	2019/01/26-20:45:51	1	0	0	0	1	0	0	1	0	0
4	COCO_val2014_000000042190.jpg	2019/01/26-20:46:21	1	1	0	1	0	1	0	1	0	1
4	COCO_val2014_000000067532.jpg	2019/01/26-20:46:55	1	0	0	0	0	1	0	1	0	0
4	COCO_val2014_000000291962.jpg	2019/01/26-20:47:36	1	1	0	1	0	1	0	0	0	1
4	COCO_val2014_000000031965.jpg	2019/01/26-20:48:17	1	1	1	0	1	1	1	1	0	1
4	COCO_val2014_000000429174.jpg	2019/01/26-20:49:50	0	0	1	0	1	1	0	0	1	1
4	COCO_val2014_000000170015.jpg	2019/01/26-20:50:34	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000296707.jpg	2019/01/26-20:51:11	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000140963.jpg	2019/01/26-20:51:47	1	0	0	1	0	1	0	1	1	1
4	COCO_val2014_000000049255.jpg	2019/01/26-20:52:29	1	0	0	0	0	1	1	0	0	0
4	COCO_val2014_000000297972.jpg	2019/01/26-20:53:57	1	0	0	0	0	0	1	1	0	0
4	COCO_val2014_000000146767.jpg	2019/01/26-20:54:49	1	1	0	1	0	1	0	1	0	1
4	COCO_val2014_000000550051.jpg	2019/01/26-20:55:27	1	0	0	1	0	0	0	0	0	1
4	COCO_val2014_000000209480.jpg	2019/01/26-20:56:30	1	0	0	1	0	1	0	1	0	0
4	COCO_val2014_000000056413.jpg	2019/01/26-20:57:09	1	0	0	0	0	0	0	0	0	1
4	COCO_val2014_000000216363.jpg	2019/01/26-20:58:35	1	1	1	0	0	1	0	0	0	1
4	COCO_val2014_000000401862.jpg	2019/01/26-20:59:09	1	0	1	1	1	1	0	1	0	1
4	COCO_val2014_000000527535.jpg	2019/01/26-20:59:43	1	0	1	1	1	1	0	1	1	1
4	COCO_val2014_000000131207.jpg	2019/01/26-21:00:07	1	1	0	0	0	0	0	0	0	0
4	COCO_val2014_000000194188.jpg	2019/01/26-21:00:47	1	0	1	1	1	1	1	1	0	0
4	COCO_val2014_000000461278.jpg	2019/01/26-21:01:15	1	0	1	0	0	0	0	0	0	0
4	COCO_val2014_000000552564.jpg	2019/01/26-21:15:14	1	0	0	1	0	1	0	0	0	1
4	COCO_val2014_000000074460.jpg	2019/01/26-21:16:34	1	0	1	1	1	1	1	1	1	0
4	COCO_val2014_000000378709.jpg	2019/01/26-21:17:38	1	1	1	1	1	1	1	1	1	1
4	COCO_val2014_000000085747.jpg	2019/01/26-21:26:25	1	1	1	1	0	1	1	1	0	0
4	COCO_val2014_000000192306.jpg	2019/01/26-21:40:56	1	1	0	0	0	0	0	1	0	1
4	COCO_val2014_000000205577.jpg	2019/01/26-21:41:41	1	0	1	0	1	1	1	1	1	1
4	COCO_val2014_000000474751.jpg	2019/01/26-21:42:25	1	0	0	1	0	0	0	1	0	1
4	COCO_val2014_000000358254.jpg	2019/01/26-21:50:58	1	0	1	0	1	0	1	1	1	1
4	COCO_val2014_000000074465.jpg	2019/01/26-21:52:15	1	1	1	1	0	1	0	1	1	0
4	COCO_val2014_000000481446.jpg	2019/01/26-22:25:59	1	1	0	1	0	1	0	0	0	1
4	COCO_val2014_000000366096.jpg	2019/01/26-22:26:52	0	0	1	1	1	1	0	0	1	0
4	COCO_val2014_000000072873.jpg	2019/01/26-22:27:08	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000091416.jpg	2019/01/26-22:27:42	1	0	1	1	1	1	1	1	1	1
4	COCO_val2014_000000246650.jpg	2019/01/26-22:28:35	1	0	0	1	0	1	1	1	0	0
4	COCO_val2014_000000127517.jpg	2019/01/26-22:35:52	1	1	0	0	1	0	1	0	0	0
4	COCO_val2014_000000145831.jpg	2019/01/26-22:36:17	1	1	0	1	0	1	1	1	0	1
4	COCO_val2014_000000353536.jpg	2019/01/26-22:37:59	1	0	0	0	0	1	0	1	0	1
4	COCO_val2014_000000556341.jpg	2019/01/26-22:38:24	1	0	1	1	0	0	0	1	0	1
4	COCO_val2014_000000462982.jpg	2019/01/26-22:42:44	1	0	1	0	1	1	1	1	1	1
4	COCO_val2014_000000046432.jpg	2019/01/26-23:01:39	1	1	0	0	0	1	1	1	0	0
4	COCO_val2014_000000098444.jpg	2019/01/26-23:02:18	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000050230.jpg	2019/01/26-23:04:37	1	0	1	1	0	1	1	0	1	1
4	COCO_val2014_000000122161.jpg	2019/01/26-23:05:18	0	1	0	0	1	1	0	1	0	1
4	COCO_val2014_000000237350.jpg	2019/01/26-23:05:44	1	1	0	1	0	1	0	1	0	1
4	COCO_val2014_000000062353.jpg	2019/01/27-14:25:19	1	0	0	0	0	0	0	0	0	0
4	COCO_val2014_000000405440.jpg	2019/01/27-14:25:42	1	0	0	0	0	0	0	0	0	0
4	COCO_val2014_000000398005.jpg	2019/01/27-14:26:14	1	0	1	0	1	0	0	0	0	1
4	COCO_val2014_000000152525.jpg	2019/01/27-14:26:58	0	1	1	0	0	0	0	0	1	0
4	COCO_val2014_000000361551.jpg	2019/01/27-14:29:04	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000188865.jpg	2019/01/27-14:29:35	1	1	0	1	0	1	0	0	0	0
4	COCO_val2014_000000009217.jpg	2019/01/27-14:30:43	1	0	0	1	1	0	1	0	1	0
4	COCO_val2014_000000361992.jpg	2019/01/27-14:31:10	1	1	0	1	0	1	0	0	0	1
4	COCO_val2014_000000503137.jpg	2019/01/27-14:34:19	1	0	0	0	1	0	0	0	1	1
4	COCO_val2014_000000180798.jpg	2019/01/27-14:35:04	1	1	0	0	0	1	0	0	0	1
4	COCO_val2014_000000184400.jpg	2019/01/27-14:37:22	1	0	1	1	0	0	1	0	0	0
4	COCO_val2014_000000050350.jpg	2019/01/27-14:38:05	1	1	0	0	0	1	0	0	0	1
4	COCO_val2014_000000551974.jpg	2019/01/27-14:38:40	1	1	0	0	0	1	0	1	1	1
4	COCO_val2014_000000046099.jpg	2019/01/27-14:39:06	1	1	0	0	0	0	0	1	0	0
4	COCO_val2014_000000406744.jpg	2019/01/27-14:40:41	1	1	0	0	0	0	0	0	0	1
4	COCO_val2014_000000287636.jpg	2019/01/27-14:41:37	1	0	1	0	0	1	0	1	0	1
4	COCO_val2014_000000476065.jpg	2019/01/27-14:42:22	1	1	0	1	1	1	1	1	0	1
4	COCO_val2014_000000536615.jpg	2019/01/27-14:43:06	1	1	0	0	1	0	1	0	0	1
4	COCO_val2014_000000499755.jpg	2019/01/27-14:43:43	0	1	1	1	0	1	0	1	1	0
4	COCO_val2014_000000016249.jpg	2019/01/27-14:45:00	1	1	0	1	1	1	0	1	1	1
4	COCO_val2014_000000137727.jpg	2019/01/27-14:45:43	1	1	0	0	0	0	1	1	0	1
4	COCO_val2014_000000486573.jpg	2019/01/27-14:46:16	1	0	0	0	0	1	0	0	0	0
4	COCO_val2014_000000099747.jpg	2019/01/27-14:47:25	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000208871.jpg	2019/01/27-14:47:59	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000553221.jpg	2019/01/27-14:49:00	1	0	1	1	1	1	1	1	1	1
4	COCO_val2014_000000484145.jpg	2019/01/27-14:49:39	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000157593.jpg	2019/01/27-14:50:12	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000572055.jpg	2019/01/27-14:51:08	1	0	1	1	1	1	1	1	0	1
4	COCO_val2014_000000553776.jpg	2019/01/27-14:51:49	1	0	0	1	1	1	0	1	0	0
4	COCO_val2014_000000359465.jpg	2019/01/27-14:52:17	1	1	0	1	0	1	0	1	0	1
4	COCO_val2014_000000070426.jpg	2019/01/27-14:57:08	1	1	0	1	1	1	1	1	0	0
4	COCO_val2014_000000126958.jpg	2019/01/27-15:01:32	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000279387.jpg	2019/01/27-15:03:54	1	1	0	1	0	1	0	1	0	0
4	COCO_val2014_000000106046.jpg	2019/01/27-15:12:48	1	1	0	1	0	1	1	1	0	0
4	COCO_val2014_000000298628.jpg	2019/01/27-15:13:17	1	1	0	1	0	1	0	0	0	1
4	COCO_val2014_000000497067.jpg	2019/01/27-15:14:36	1	1	1	1	0	1	1	1	0	1
4	COCO_val2014_000000516143.jpg	2019/01/27-15:15:18	1	1	0	0	0	1	0	1	0	1
4	COCO_val2014_000000039009.jpg	2019/01/27-15:15:42	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000498583.jpg	2019/01/27-15:19:04	1	1	0	0	1	1	0	0	1	1
4	COCO_val2014_000000321542.jpg	2019/01/27-15:19:39	1	0	1	0	1	1	1	0	1	0
4	COCO_val2014_000000410880.jpg	2019/01/27-15:32:36	1	0	0	1	0	1	0	1	0	1
4	COCO_val2014_000000519208.jpg	2019/01/27-15:33:12	1	0	1	1	0	1	0	1	0	1
4	COCO_val2014_000000478155.jpg	2019/01/27-16:37:16	1	0	0	1	0	1	0	0	0	1
4	COCO_val2014_000000170038.jpg	2019/01/27-16:37:58	1	0	0	1	0	1	0	1	0	0
4	COCO_val2014_000000467437.jpg	2019/01/27-16:38:21	1	0	0	1	0	1	0	1	0	0
4	COCO_val2014_000000391915.jpg	2019/01/27-16:38:58	1	0	0	0	0	0	0	0	1	1
4	COCO_val2014_000000373119.jpg	2019/01/27-16:40:23	1	0	0	0	0	1	0	1	0	1
4	COCO_val2014_000000022176.jpg	2019/01/27-16:40:57	1	0	1	1	0	0	0	1	0	1
4	COCO_val2014_000000069946.jpg	2019/01/27-16:41:33	1	1	0	0	1	1	1	1	0	0
